id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
2534,2901,2016-05-05 14:25:00,309,31,376,716,1541.91,232.19,3053.12,4827.22
2535,2901,2016-06-03 18:18:00,301,99,18,418,1501.99,741.51,146.16,2389.66
2536,2901,2016-07-02 18:43:00,440,0,18,458,2195.6,0,146.16,2341.76
2537,2901,2016-07-31 21:11:00,301,32,94,427,1501.99,239.68,763.28,2504.95
2538,2901,2016-08-30 16:36:00,294,35,34,363,1467.06,262.15,276.08,2005.29
2539,2901,2016-09-28 04:17:00,378,8,5,391,1886.22,59.92,40.6,1986.74
2540,2901,2016-10-28 14:43:00,290,27,10,327,1447.1,202.23,81.2,1730.53
2541,2901,2016-11-26 09:25:00,298,21,17,336,1487.02,157.29,138.04,1782.35
2542,2901,2016-12-26 15:21:00,343,7,32,382,1711.57,52.43,259.84,2023.84
2543,2911,2015-12-10 14:12:00,306,30,105,441,1526.94,224.7,852.6,2604.24
2544,2911,2016-01-09 15:21:00,301,47,26,374,1501.99,352.03,211.12,2065.14
2545,2911,2016-02-08 12:39:00,312,0,22,334,1556.88,0,178.64,1735.52
2546,2911,2016-03-09 01:32:00,128,37,15,180,638.72,277.13,121.8,1037.65
2547,2911,2016-04-08 20:52:00,292,23,14,329,1457.08,172.27,113.68,1743.03
2548,2911,2016-05-07 04:23:00,209,18,14,241,1042.91,134.82,113.68,1291.41
2549,2911,2016-06-05 13:39:00,314,38,20,372,1566.86,284.62,162.4,2013.88
2550,2911,2016-07-04 21:40:00,327,107,14,448,1631.73,801.43,113.68,2546.84
2551,2911,2016-08-03 23:04:00,293,36,30,359,1462.07,269.64,243.6,1975.31
2552,2911,2016-09-01 21:38:00,140,177,15,332,698.6,1325.73,121.8,2146.13
2553,2911,2016-10-01 07:58:00,294,33,1,328,1467.06,247.17,8.12,1722.35
2554,2911,2016-10-30 22:35:00,360,77,13,450,1796.4,576.73,105.56,2478.69
2555,2911,2016-11-29 19:36:00,300,30,470,800,1497,224.7,3816.4,5538.1
2556,2911,2016-12-29 05:05:00,297,33,20,350,1482.03,247.17,162.4,1891.6
2557,2921,2016-03-22 18:34:00,316,27,0,343,1576.84,202.23,0,1779.07
2558,2921,2016-04-21 16:17:00,321,0,8,329,1601.79,0,64.96,1666.75
2559,2921,2016-06-20 17:12:00,302,28,16,346,1506.98,209.72,129.92,1846.62
2560,2921,2016-07-19 10:22:00,306,19,14,339,1526.94,142.31,113.68,1782.93
2561,2921,2016-08-17 20:06:00,256,93,16,365,1277.44,696.57,129.92,2103.93
2562,2921,2016-09-16 13:02:00,296,0,19,315,1477.04,0,154.28,1631.32
2563,2921,2016-10-16 16:25:00,300,29,0,329,1497,217.21,0,1714.21
2564,2921,2016-11-15 14:28:00,301,22,28,351,1501.99,164.78,227.36,1894.13
2565,2921,2016-12-14 02:55:00,295,11,16,322,1472.05,82.39,129.92,1684.36
2566,2931,2013-12-18 23:35:00,300,31,39,370,1497,232.19,316.68,2045.87
2567,2931,2014-01-16 09:57:00,297,51,8,356,1482.03,381.99,64.96,1928.98
2568,2931,2014-02-14 19:10:00,303,0,32,335,1511.97,0,259.84,1771.81
2569,2931,2014-03-15 07:52:00,288,19,109,416,1437.12,142.31,885.08,2464.51
2570,2931,2014-04-14 14:49:00,317,30,30,377,1581.83,224.7,243.6,2050.13
2571,2931,2014-05-13 11:06:00,299,53,36,388,1492.01,396.97,292.32,2181.3
2572,2931,2014-06-11 15:49:00,312,37,11,360,1556.88,277.13,89.32,1923.33
2573,2931,2014-07-10 01:56:00,255,39,22,316,1272.45,292.11,178.64,1743.2
2574,2931,2014-08-08 23:35:00,300,0,23,323,1497,0,186.76,1683.76
2575,2931,2014-09-06 15:59:00,312,0,27,339,1556.88,0,219.24,1776.12
2576,2931,2014-10-05 08:59:00,285,37,25,347,1422.15,277.13,203,1902.28
2577,2931,2014-11-03 02:16:00,450,37,24,511,2245.5,277.13,194.88,2717.51
2578,2931,2014-12-02 09:46:00,300,7,19,326,1497,52.43,154.28,1703.71
2579,2931,2014-12-31 03:21:00,328,21,21,370,1636.72,157.29,170.52,1964.53
2580,2931,2015-01-30 03:34:00,300,22,12,334,1497,164.78,97.44,1759.22
2581,2931,2015-02-28 00:37:00,289,56,26,371,1442.11,419.44,211.12,2072.67
2582,2931,2015-03-29 21:27:00,317,45,0,362,1581.83,337.05,0,1918.88
2583,2931,2015-04-28 03:54:00,299,0,20,319,1492.01,0,162.4,1654.41
2584,2931,2015-05-27 04:09:00,260,21,23,304,1297.4,157.29,186.76,1641.45
2585,2931,2015-06-25 18:02:00,261,29,13,303,1302.39,217.21,105.56,1625.16
2586,2931,2015-07-25 19:14:00,312,91,43,446,1556.88,681.59,349.16,2587.63
2587,2931,2015-08-23 19:41:00,298,35,25,358,1487.02,262.15,203,1952.17
2588,2931,2015-09-22 20:25:00,287,59,5,351,1432.13,441.91,40.6,1914.64
2589,2931,2015-10-22 03:28:00,332,29,44,405,1656.68,217.21,357.28,2231.17
2590,2931,2015-11-20 13:37:00,286,0,30,316,1427.14,0,243.6,1670.74
2591,2931,2015-12-19 03:35:00,321,34,18,373,1601.79,254.66,146.16,2002.61
2592,2931,2016-01-18 09:35:00,297,20,23,340,1482.03,149.8,186.76,1818.59
2593,2931,2016-02-17 02:25:00,326,29,42,397,1626.74,217.21,341.04,2184.99
2594,2931,2016-03-18 05:56:00,307,192,22,521,1531.93,1438.08,178.64,3148.65
2595,2931,2016-04-16 23:44:00,291,27,24,342,1452.09,202.23,194.88,1849.2
2596,2931,2016-05-16 03:53:00,331,95,23,449,1651.69,711.55,186.76,2550
2597,2931,2016-06-14 11:07:00,218,23,74,315,1087.82,172.27,600.88,1860.97
2598,2931,2016-07-14 08:37:00,302,22,10,334,1506.98,164.78,81.2,1752.96
2599,2931,2016-08-13 01:15:00,283,28,24,335,1412.17,209.72,194.88,1816.77
2600,2931,2016-09-12 05:09:00,318,0,14,332,1586.82,0,113.68,1700.5
2601,2931,2016-10-11 14:33:00,304,32,14,350,1516.96,239.68,113.68,1870.32
2602,2931,2016-11-10 11:41:00,5,36,48,89,24.95,269.64,389.76,684.35
2603,2931,2016-12-09 20:05:00,307,23,26,356,1531.93,172.27,211.12,1915.32
2604,2941,2016-12-28 07:39:00,277,5,14,296,1382.23,37.45,113.68,1533.36
2605,2951,2015-12-22 23:07:00,491,0,0,491,2450.09,0,0,2450.09
2606,2951,2016-01-20 08:37:00,434,11,43,488,2165.66,82.39,349.16,2597.21
2607,2951,2016-02-18 07:36:00,501,12,0,513,2499.99,89.88,0,2589.87
2608,2951,2016-03-19 22:05:00,486,1,0,487,2425.14,7.49,0,2432.63
2609,2951,2016-04-17 01:25:00,505,14,0,519,2519.95,104.86,0,2624.81
2610,2951,2016-05-16 21:09:00,508,0,0,508,2534.92,0,0,2534.92
2611,2951,2016-06-15 10:38:00,1448,18,17,1483,7225.52,134.82,138.04,7498.38
2612,2951,2016-07-15 00:26:00,522,30,0,552,2604.78,224.7,0,2829.48
2613,2951,2016-08-15 00:06:00,1171,0,0,1171,5843.29,0,0,5843.29
2614,2951,2016-09-13 17:04:00,584,10,17,611,2914.16,74.9,138.04,3127.1
2615,2951,2016-10-12 23:12:00,474,10,33,517,2365.26,74.9,267.96,2708.12
2616,2951,2016-11-10 11:38:00,544,0,0,544,2714.56,0,0,2714.56
2617,2951,2016-12-10 15:13:00,494,34,3,531,2465.06,254.66,24.36,2744.08
2618,2961,2016-08-13 09:09:00,299,19,0,318,1492.01,142.31,0,1634.32
2619,2961,2016-09-11 09:49:00,212,17,69,298,1057.88,127.33,560.28,1745.49
2620,2961,2016-10-10 23:09:00,296,42,38,376,1477.04,314.58,308.56,2100.18
2621,2961,2016-11-08 23:00:00,303,47,0,350,1511.97,352.03,0,1864
2622,2961,2016-12-07 12:06:00,572,36,0,608,2854.28,269.64,0,3123.92
2623,2971,2013-12-30 04:30:00,287,1,17,305,1432.13,7.49,138.04,1577.66
2624,2971,2014-01-29 13:01:00,493,4,10,507,2460.07,29.96,81.2,2571.23
2625,2971,2014-02-27 17:34:00,471,13,18,502,2350.29,97.37,146.16,2593.82
2626,2971,2014-03-29 10:41:00,507,25,1,533,2529.93,187.25,8.12,2725.3
2627,2971,2014-04-27 21:20:00,487,0,38,525,2430.13,0,308.56,2738.69
2628,2971,2014-05-27 11:54:00,502,9,9,520,2504.98,67.41,73.08,2645.47
2629,2971,2014-06-25 22:08:00,517,17,0,534,2579.83,127.33,0,2707.16
2630,2971,2014-07-25 05:44:00,482,3,87,572,2405.18,22.47,706.44,3134.09
2631,2971,2014-08-24 15:28:00,495,66,21,582,2470.05,494.34,170.52,3134.91
2632,2971,2014-09-22 04:33:00,458,8,14,480,2285.42,59.92,113.68,2459.02
2633,2971,2014-10-21 08:10:00,493,3,9,505,2460.07,22.47,73.08,2555.62
2634,2971,2014-11-20 22:44:00,492,0,12,504,2455.08,0,97.44,2552.52
2635,2971,2014-12-19 03:00:00,499,20,5,524,2490.01,149.8,40.6,2680.41
2636,2971,2015-01-18 03:01:00,531,10,16,557,2649.69,74.9,129.92,2854.51
2637,2971,2015-02-16 08:58:00,504,1,0,505,2514.96,7.49,0,2522.45
2638,2971,2015-03-18 01:46:00,418,2,23,443,2085.82,14.98,186.76,2287.56
2639,2971,2015-04-17 07:53:00,477,8,28,513,2380.23,59.92,227.36,2667.51
2640,2971,2015-05-16 07:17:00,523,7,11,541,2609.77,52.43,89.32,2751.52
2641,2981,2016-08-04 21:11:00,151,40,5,196,753.49,299.6,40.6,1093.69
2642,2981,2016-09-02 01:17:00,150,16,114,280,748.5,119.84,925.68,1794.02
2643,2981,2016-10-01 08:47:00,144,0,787,931,718.56,0,6390.44,7109
2644,2981,2016-10-31 05:31:00,90,26,13,129,449.1,194.74,105.56,749.4
2645,2981,2016-11-30 19:57:00,149,436,8,593,743.51,3265.64,64.96,4074.11
2646,2981,2016-12-30 06:02:00,249,4,1,254,1242.51,29.96,8.12,1280.59
2647,2991,2016-03-01 00:54:00,193,11,0,204,963.07,82.39,0,1045.46
2648,2991,2016-03-31 21:33:00,156,0,17,173,778.44,0,138.04,916.48
2649,2991,2016-04-30 07:10:00,159,0,13,172,793.41,0,105.56,898.97
2650,2991,2016-05-29 22:58:00,147,0,9,156,733.53,0,73.08,806.61
2651,2991,2016-06-28 00:38:00,188,10,27,225,938.12,74.9,219.24,1232.26
2652,2991,2016-07-28 07:52:00,172,30,13,215,858.28,224.7,105.56,1188.54
2653,2991,2016-08-26 23:32:00,262,8,13,283,1307.38,59.92,105.56,1472.86
2654,2991,2016-09-24 20:50:00,152,5,0,157,758.48,37.45,0,795.93
2655,2991,2016-10-23 16:02:00,150,0,0,150,748.5,0,0,748.5
2656,2991,2016-11-21 22:32:00,68,0,0,68,339.32,0,0,339.32
2657,2991,2016-12-21 05:18:00,145,6,404,555,723.55,44.94,3280.48,4048.97
2658,3001,2016-01-21 21:17:00,503,34,0,537,2509.97,254.66,0,2764.63
2659,3001,2016-02-20 18:59:00,638,13,7,658,3183.62,97.37,56.84,3337.83
2660,3001,2016-03-21 21:44:00,902,8,15,925,4500.98,59.92,121.8,4682.7
2661,3001,2016-04-20 04:09:00,501,11,2,514,2499.99,82.39,16.24,2598.62
2662,3001,2016-05-20 01:29:00,530,341,3,874,2644.7,2554.09,24.36,5223.15
2663,3001,2016-06-18 17:09:00,454,20,16,490,2265.46,149.8,129.92,2545.18
2664,3001,2016-07-17 23:11:00,505,45,267,817,2519.95,337.05,2168.04,5025.04
2665,3001,2016-08-15 10:28:00,506,0,0,506,2524.94,0,0,2524.94
2666,3001,2016-09-14 05:53:00,461,374,0,835,2300.39,2801.26,0,5101.65
2667,3001,2016-10-13 20:26:00,496,17,10,523,2475.04,127.33,81.2,2683.57
2668,3001,2016-11-11 03:31:00,492,20,0,512,2455.08,149.8,0,2604.88
2669,3001,2016-12-10 05:04:00,505,14,1,520,2519.95,104.86,8.12,2632.93
2670,3011,2016-05-23 07:21:00,97,0,24,121,484.03,0,194.88,678.91
2671,3021,2016-12-03 11:46:00,297,32,853,1182,1482.03,239.68,6926.36,8648.07
2672,3031,2016-04-12 00:15:00,649,2,23,674,3238.51,14.98,186.76,3440.25
2673,3031,2016-05-11 01:14:00,298,42,0,340,1487.02,314.58,0,1801.6
2674,3031,2016-06-10 12:40:00,300,16,0,316,1497,119.84,0,1616.84
2675,3031,2016-07-09 06:16:00,293,30,10,333,1462.07,224.7,81.2,1767.97
2676,3031,2016-09-06 14:50:00,343,21,28,392,1711.57,157.29,227.36,2096.22
2677,3031,2016-10-06 15:09:00,304,24,0,328,1516.96,179.76,0,1696.72
2678,3031,2016-11-04 18:33:00,279,20,6,305,1392.21,149.8,48.72,1590.73
2679,3031,2016-12-03 19:21:00,488,116,0,604,2435.12,868.84,0,3303.96
2680,3031,2017-01-01 08:34:00,299,0,9,308,1492.01,0,73.08,1565.09
2681,3041,2016-03-10 13:59:00,314,36,0,350,1566.86,269.64,0,1836.5
2682,3041,2016-04-08 04:51:00,298,44,15,357,1487.02,329.56,121.8,1938.38
2683,3041,2016-05-07 05:07:00,267,19,209,495,1332.33,142.31,1697.08,3171.72
2684,3041,2016-06-06 17:20:00,277,57,0,334,1382.23,426.93,0,1809.16
2685,3041,2016-07-06 09:23:00,311,48,26,385,1551.89,359.52,211.12,2122.53
2686,3041,2016-08-04 20:41:00,338,31,0,369,1686.62,232.19,0,1918.81
2687,3041,2016-09-03 23:30:00,309,26,11,346,1541.91,194.74,89.32,1825.97
2688,3041,2016-10-02 16:32:00,303,35,0,338,1511.97,262.15,0,1774.12
2689,3041,2016-10-31 21:50:00,302,37,16,355,1506.98,277.13,129.92,1914.03
2690,3041,2016-11-30 23:08:00,302,6,14,322,1506.98,44.94,113.68,1665.6
2691,3041,2016-12-29 22:04:00,297,38,22,357,1482.03,284.62,178.64,1945.29
2692,3051,2013-12-17 12:04:00,493,17,12,522,2460.07,127.33,97.44,2684.84
2693,3051,2014-01-15 05:25:00,494,1,89,584,2465.06,7.49,722.68,3195.23
2694,3051,2014-02-13 06:30:00,469,18,0,487,2340.31,134.82,0,2475.13
2695,3051,2014-03-15 21:11:00,495,0,11,506,2470.05,0,89.32,2559.37
2696,3051,2014-04-13 05:34:00,492,7,7,506,2455.08,52.43,56.84,2564.35
2697,3051,2014-05-12 21:39:00,510,0,191,701,2544.9,0,1550.92,4095.82
2698,3051,2014-06-10 17:52:00,482,211,21,714,2405.18,1580.39,170.52,4156.09
2699,3051,2014-07-10 19:04:00,491,14,99,604,2450.09,104.86,803.88,3358.83
2700,3051,2014-08-08 12:46:00,451,14,25,490,2250.49,104.86,203,2558.35
2701,3051,2014-09-06 11:21:00,120,0,19,139,598.8,0,154.28,753.08
2702,3051,2014-10-06 22:19:00,481,2464,0,2945,2400.19,18455.36,0,20855.55
2703,3051,2014-11-04 15:46:00,493,0,4,497,2460.07,0,32.48,2492.55
2704,3051,2014-12-04 17:55:00,481,7,50,538,2400.19,52.43,406,2858.62
2705,3051,2015-01-03 07:43:00,443,0,59,502,2210.57,0,479.08,2689.65
2706,3051,2015-02-01 15:22:00,576,1,11,588,2874.24,7.49,89.32,2971.05
2707,3051,2015-03-03 23:43:00,498,14,50,562,2485.02,104.86,406,2995.88
2708,3051,2015-04-01 19:29:00,488,93,20,601,2435.12,696.57,162.4,3294.09
2709,3051,2015-05-01 15:06:00,520,2,21,543,2594.8,14.98,170.52,2780.3
2710,3051,2015-05-30 02:05:00,502,13,29,544,2504.98,97.37,235.48,2837.83
2711,3051,2015-06-29 04:56:00,510,8,0,518,2544.9,59.92,0,2604.82
2712,3051,2015-07-29 14:01:00,502,4,32,538,2504.98,29.96,259.84,2794.78
2713,3051,2015-08-27 12:35:00,456,7,18,481,2275.44,52.43,146.16,2474.03
2714,3051,2015-09-25 13:58:00,497,0,13,510,2480.03,0,105.56,2585.59
2715,3051,2015-10-25 08:13:00,511,22,0,533,2549.89,164.78,0,2714.67
2716,3051,2015-11-23 05:42:00,496,51,0,547,2475.04,381.99,0,2857.03
2717,3051,2015-12-22 09:56:00,483,0,8,491,2410.17,0,64.96,2475.13
2718,3051,2016-01-20 11:02:00,498,5,9,512,2485.02,37.45,73.08,2595.55
2719,3051,2016-02-18 08:13:00,502,0,0,502,2504.98,0,0,2504.98
2720,3051,2016-03-19 21:19:00,473,31,0,504,2360.27,232.19,0,2592.46
2721,3051,2016-04-18 05:42:00,480,9,37,526,2395.2,67.41,300.44,2763.05
2722,3051,2016-05-18 09:58:00,574,9,124,707,2864.26,67.41,1006.88,3938.55
2723,3051,2016-06-16 15:04:00,502,11,8,521,2504.98,82.39,64.96,2652.33
2724,3051,2016-07-15 12:16:00,547,16,6,569,2729.53,119.84,48.72,2898.09
2725,3051,2016-08-13 04:13:00,489,7,0,496,2440.11,52.43,0,2492.54
2726,3051,2016-09-11 03:43:00,523,4,19,546,2609.77,29.96,154.28,2794.01
2727,3051,2016-10-10 17:15:00,528,17,0,545,2634.72,127.33,0,2762.05
2728,3051,2016-11-09 17:57:00,483,1,0,484,2410.17,7.49,0,2417.66
2729,3051,2016-12-08 04:03:00,515,12,7,534,2569.85,89.88,56.84,2716.57
2730,3061,2015-02-06 11:56:00,495,10,39,544,2470.05,74.9,316.68,2861.63
2731,3061,2015-03-07 17:27:00,487,115,0,602,2430.13,861.35,0,3291.48
2732,3061,2015-04-06 06:36:00,518,0,19,537,2584.82,0,154.28,2739.1
2733,3061,2015-05-06 02:12:00,507,0,2,509,2529.93,0,16.24,2546.17
2734,3061,2015-06-04 11:10:00,437,0,0,437,2180.63,0,0,2180.63
2735,3061,2015-07-04 02:49:00,562,0,7,569,2804.38,0,56.84,2861.22
2736,3061,2015-08-03 20:20:00,477,13,6,496,2380.23,97.37,48.72,2526.32
2737,3061,2015-09-01 10:51:00,507,8,22,537,2529.93,59.92,178.64,2768.49
2738,3061,2015-10-01 01:11:00,503,12,439,954,2509.97,89.88,3564.68,6164.53
2739,3061,2015-10-30 20:37:00,498,0,118,616,2485.02,0,958.16,3443.18
2740,3061,2015-11-29 19:12:00,940,8,11,959,4690.6,59.92,89.32,4839.84
2741,3061,2015-12-29 04:57:00,516,3,0,519,2574.84,22.47,0,2597.31
2742,3061,2016-01-28 02:27:00,515,0,1,516,2569.85,0,8.12,2577.97
2743,3061,2016-02-27 04:29:00,496,5,0,501,2475.04,37.45,0,2512.49
2744,3061,2016-03-27 09:59:00,530,40,12,582,2644.7,299.6,97.44,3041.74
2745,3061,2016-04-25 05:01:00,497,15,61,573,2480.03,112.35,495.32,3087.7
2746,3061,2016-05-24 22:23:00,495,20,0,515,2470.05,149.8,0,2619.85
2747,3061,2016-06-22 11:56:00,379,24,34,437,1891.21,179.76,276.08,2347.05
2748,3061,2016-07-22 19:57:00,587,18,12,617,2929.13,134.82,97.44,3161.39
2749,3061,2016-08-20 13:39:00,491,0,1,492,2450.09,0,8.12,2458.21
2750,3061,2016-09-18 04:21:00,482,12,0,494,2405.18,89.88,0,2495.06
2751,3061,2016-10-17 14:44:00,499,0,8,507,2490.01,0,64.96,2554.97
2752,3061,2016-11-15 04:21:00,483,20,13,516,2410.17,149.8,105.56,2665.53
2753,3061,2016-12-15 20:36:00,505,13,130,648,2519.95,97.37,1055.6,3672.92
2754,3071,2016-12-27 18:21:00,304,14,1,319,1516.96,104.86,8.12,1629.94
2755,3081,2016-05-22 00:43:00,512,16,2,530,2554.88,119.84,16.24,2690.96
2756,3081,2016-06-21 00:51:00,575,2,5,582,2869.25,14.98,40.6,2924.83
2757,3081,2016-07-20 01:41:00,556,36,17,609,2774.44,269.64,138.04,3182.12
2758,3081,2016-08-19 11:25:00,506,4,2,512,2524.94,29.96,16.24,2571.14
2759,3081,2016-09-18 18:41:00,496,0,11,507,2475.04,0,89.32,2564.36
2760,3081,2016-10-17 07:58:00,506,91,60,657,2524.94,681.59,487.2,3693.73
2761,3081,2016-11-16 06:50:00,500,19,77,596,2495,142.31,625.24,3262.55
2762,3081,2016-12-16 03:41:00,485,25,6,516,2420.15,187.25,48.72,2656.12
2763,3091,2016-12-04 12:07:00,498,0,10,508,2485.02,0,81.2,2566.22
2764,3101,2013-12-31 12:58:00,119,36,0,155,593.81,269.64,0,863.45
2765,3101,2014-01-29 16:21:00,109,0,26,135,543.91,0,211.12,755.03
2766,3101,2014-02-27 12:18:00,91,15,26,132,454.09,112.35,211.12,777.56
2767,3101,2014-03-29 07:42:00,97,0,120,217,484.03,0,974.4,1458.43
2768,3101,2014-04-27 18:29:00,97,0,30,127,484.03,0,243.6,727.63
2769,3101,2014-05-27 16:27:00,258,21,31,310,1287.42,157.29,251.72,1696.43
2770,3111,2015-06-20 21:43:00,103,16,31,150,513.97,119.84,251.72,885.53
2771,3111,2015-07-19 02:44:00,93,27,0,120,464.07,202.23,0,666.3
2772,3111,2015-08-17 09:05:00,89,32,33,154,444.11,239.68,267.96,951.75
2773,3111,2015-09-15 01:35:00,135,0,28,163,673.65,0,227.36,901.01
2774,3111,2015-10-14 12:51:00,92,41,0,133,459.08,307.09,0,766.17
2775,3111,2015-11-12 23:44:00,109,83,30,222,543.91,621.67,243.6,1409.18
2776,3111,2015-12-12 16:20:00,101,7,39,147,503.99,52.43,316.68,873.1
2777,3111,2016-01-10 22:37:00,109,24,40,173,543.91,179.76,324.8,1048.47
2778,3111,2016-02-09 14:19:00,115,26,29,170,573.85,194.74,235.48,1004.07
2779,3111,2016-03-09 22:55:00,705,0,29,734,3517.95,0,235.48,3753.43
2780,3111,2016-04-07 14:50:00,90,21,20,131,449.1,157.29,162.4,768.79
2781,3111,2016-05-06 01:59:00,300,25,40,365,1497,187.25,324.8,2009.05
2782,3111,2016-07-04 06:41:00,92,2,20,114,459.08,14.98,162.4,636.46
2783,3111,2016-08-02 23:21:00,100,32,13,145,499,239.68,105.56,844.24
2784,3111,2016-08-31 03:32:00,107,0,0,107,533.93,0,0,533.93
2785,3111,2016-09-30 07:29:00,209,13,7,229,1042.91,97.37,56.84,1197.12
2786,3111,2016-10-30 01:27:00,96,39,17,152,479.04,292.11,138.04,909.19
2787,3111,2016-11-28 10:39:00,100,109,23,232,499,816.41,186.76,1502.17
2788,3121,2016-02-07 10:15:00,512,0,21,533,2554.88,0,170.52,2725.4
2789,3121,2016-03-07 05:36:00,489,257,0,746,2440.11,1924.93,0,4365.04
2790,3121,2016-04-05 20:42:00,472,0,16,488,2355.28,0,129.92,2485.2
2791,3121,2016-05-05 02:47:00,497,0,39,536,2480.03,0,316.68,2796.71
2792,3121,2016-06-03 11:02:00,510,18,0,528,2544.9,134.82,0,2679.72
2793,3121,2016-07-03 19:10:00,531,0,3,534,2649.69,0,24.36,2674.05
2794,3121,2016-08-02 05:23:00,467,4,4,475,2330.33,29.96,32.48,2392.77
2795,3121,2016-08-31 10:49:00,695,36,17,748,3468.05,269.64,138.04,3875.73
2796,3121,2016-09-29 15:10:00,497,0,20,517,2480.03,0,162.4,2642.43
2797,3121,2016-10-29 18:28:00,511,11,18,540,2549.89,82.39,146.16,2778.44
2798,3121,2016-11-27 07:24:00,0,20,0,20,0,149.8,0,149.8
2799,3121,2016-12-26 17:04:00,486,25,8,519,2425.14,187.25,64.96,2677.35
2800,3131,2016-03-01 18:39:00,317,116,28,461,1581.83,868.84,227.36,2678.03
2801,3131,2016-03-30 07:54:00,292,39,46,377,1457.08,292.11,373.52,2122.71
2802,3131,2016-04-28 11:40:00,307,31,20,358,1531.93,232.19,162.4,1926.52
2803,3131,2016-05-28 23:18:00,298,28,13,339,1487.02,209.72,105.56,1802.3
2804,3131,2016-06-26 18:56:00,326,18,22,366,1626.74,134.82,178.64,1940.2
2805,3131,2016-07-26 12:28:00,0,20,28,48,0,149.8,227.36,377.16
2806,3131,2016-08-24 19:45:00,296,29,18,343,1477.04,217.21,146.16,1840.41
2807,3131,2016-09-22 14:53:00,281,26,0,307,1402.19,194.74,0,1596.93
2808,3131,2016-10-22 16:31:00,269,27,17,313,1342.31,202.23,138.04,1682.58
2809,3131,2016-11-21 21:33:00,463,9,23,495,2310.37,67.41,186.76,2564.54
2810,3131,2016-12-21 04:52:00,309,23,15,347,1541.91,172.27,121.8,1835.98
2811,3141,2013-12-08 20:37:00,501,0,25,526,2499.99,0,203,2702.99
2812,3141,2014-01-06 14:31:00,482,7,0,489,2405.18,52.43,0,2457.61
2813,3141,2014-02-04 16:23:00,501,13,22,536,2499.99,97.37,178.64,2776
2814,3141,2014-03-05 13:40:00,497,0,16,513,2480.03,0,129.92,2609.95
2815,3141,2014-04-04 11:20:00,501,14,0,515,2499.99,104.86,0,2604.85
2816,3141,2014-05-04 03:59:00,505,7,0,512,2519.95,52.43,0,2572.38
2817,3141,2014-06-02 17:55:00,545,5,8,558,2719.55,37.45,64.96,2821.96
2818,3141,2014-07-01 04:47:00,482,0,0,482,2405.18,0,0,2405.18
2819,3141,2014-07-30 18:51:00,515,52,0,567,2569.85,389.48,0,2959.33
2820,3141,2014-08-28 13:32:00,489,0,0,489,2440.11,0,0,2440.11
2821,3141,2014-09-27 16:36:00,438,0,6,444,2185.62,0,48.72,2234.34
2822,3141,2014-10-26 08:33:00,498,20,13,531,2485.02,149.8,105.56,2740.38
2823,3141,2014-11-24 01:32:00,666,0,84,750,3323.34,0,682.08,4005.42
2824,3141,2014-12-24 01:12:00,505,3,28,536,2519.95,22.47,227.36,2769.78
2825,3141,2015-01-23 11:10:00,477,3,26,506,2380.23,22.47,211.12,2613.82
2826,3141,2015-02-21 04:52:00,498,23,7,528,2485.02,172.27,56.84,2714.13
2827,3141,2015-03-22 13:23:00,510,17,0,527,2544.9,127.33,0,2672.23
2828,3141,2015-04-21 16:24:00,518,0,41,559,2584.82,0,332.92,2917.74
2829,3141,2015-05-21 23:05:00,521,0,28,549,2599.79,0,227.36,2827.15
2830,3141,2015-06-20 09:29:00,698,11,30,739,3483.02,82.39,243.6,3809.01
2831,3141,2015-07-19 06:23:00,499,0,4,503,2490.01,0,32.48,2522.49
2832,3141,2015-08-17 20:37:00,498,0,14,512,2485.02,0,113.68,2598.7
2833,3141,2015-09-16 15:42:00,451,2,15,468,2250.49,14.98,121.8,2387.27
2834,3141,2015-10-16 08:22:00,511,60,29,600,2549.89,449.4,235.48,3234.77
2835,3141,2015-11-15 19:27:00,507,10,0,517,2529.93,74.9,0,2604.83
2836,3141,2015-12-14 05:28:00,492,6,18,516,2455.08,44.94,146.16,2646.18
2837,3141,2016-01-13 18:01:00,496,20,177,693,2475.04,149.8,1437.24,4062.08
2838,3141,2016-02-12 22:33:00,496,29,2,527,2475.04,217.21,16.24,2708.49
2839,3141,2016-03-13 09:33:00,492,47,20,559,2455.08,352.03,162.4,2969.51
2840,3141,2016-04-11 21:15:00,491,30,0,521,2450.09,224.7,0,2674.79
2841,3141,2016-05-10 04:44:00,619,7,0,626,3088.81,52.43,0,3141.24
2842,3141,2016-06-08 20:09:00,501,0,7,508,2499.99,0,56.84,2556.83
2843,3141,2016-07-08 11:28:00,488,18,8,514,2435.12,134.82,64.96,2634.9
2844,3141,2016-08-08 00:02:00,504,29,14,547,2514.96,217.21,113.68,2845.85
2845,3141,2016-09-06 07:33:00,528,92,31,651,2634.72,689.08,251.72,3575.52
2846,3141,2016-10-05 13:03:00,506,33,0,539,2524.94,247.17,0,2772.11
2847,3141,2016-11-03 20:12:00,496,1,11,508,2475.04,7.49,89.32,2571.85
2848,3141,2016-12-02 21:35:00,581,0,261,842,2899.19,0,2119.32,5018.51
2849,3141,2017-01-01 11:37:00,485,0,9,494,2420.15,0,73.08,2493.23
2850,3151,2017-01-01 09:38:00,97,13,33,143,484.03,97.37,267.96,849.36
